GEOID,state,county,borough,tract,median_income_2020,pct_white_2020,pct_black_2020,pct_asian_2020,pct_hispanic_2020,pct_under5_2020,pct_65plus_2020,pct_owner_2020,pct_renter_2020,pop_total_2020,hh_total_2020,median_income_2021,pct_white_2021,pct_black_2021,pct_asian_2021,pct_hispanic_2021,pct_under5_2021,pct_65plus_2021,pct_owner_2021,pct_renter_2021,pop_total_2021,hh_total_2021,median_income_2022,pct_white_2022,pct_black_2022,pct_asian_2022,pct_hispanic_2022,pct_under5_2022,pct_65plus_2022,pct_owner_2022,pct_renter_2022,pop_total_2022,hh_total_2022,median_income_2023,pct_white_2023,pct_black_2023,pct_asian_2023,pct_hispanic_2023,pct_under5_2023,pct_65plus_2023,pct_owner_2023,pct_renter_2023,pop_total_2023,hh_total_2023
36047016500,36,047,Kings,016500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250001,72.654,3.106,8.712,9.382,7.257,11.066,49.875,50.125,6118,2394
36047016600,36,047,Kings,016600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126250,67.824,0.0,23.749,6.793,4.954,21.348,89.853,10.147,1958,680
36047016700,36,047,Kings,016700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193594,75.49,1.546,14.863,8.823,8.122,13.42,46.819,53.181,4851,2232
36047016800,36,047,Kings,016800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116991,60.457,0.0,34.873,4.67,6.497,15.939,66.751,33.249,1970,794
36047016900,36,047,Kings,016900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154155,82.247,0.889,8.506,4.549,7.11,7.215,31.114,68.886,4726,1983
36047017000,36,047,Kings,017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94926,43.304,2.26,36.802,22.07,3.237,26.116,51.937,48.063,3584,1136
36047017100,36,047,Kings,017100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168973,75.971,0.62,7.7,18.927,6.341,13.111,46.877,53.123,4195,1649
36047017200,36,047,Kings,017200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131513,44.806,1.731,40.707,11.413,6.537,21.696,47.147,52.853,2830,929
36047017400,36,047,Kings,017400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107143,43.081,0.0,47.743,10.402,3.876,17.223,63.202,36.798,2038,712
36047017500,36,047,Kings,017500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36047017600,36,047,Kings,017600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97955,55.898,0.0,33.289,11.975,2.904,16.801,49.882,50.118,2238,846
36047017700,36,047,Kings,017700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36047017800,36,047,Kings,017800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75655,41.183,0.339,40.58,18.387,7.008,17.784,37.368,62.632,2654,851
36047017900,36,047,Kings,017900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106106,31.416,31.616,7.369,24.122,6.721,21.608,30.311,69.689,4017,1445
36047018000,36,047,Kings,018000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58667,54.509,0.0,34.985,15.329,0.991,16.584,40.079,59.921,3027,1018
36047018100,36,047,Kings,018100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163382,58.736,15.177,5.148,8.829,5.041,13.177,20.869,79.131,3749,2094
36047018200,36,047,Kings,018200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73229,31.474,0.0,50.202,17.312,5.173,19.798,57.961,42.039,3460,1118
36047018300,36,047,Kings,018300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191944,64.015,8.579,5.662,7.086,4.064,5.106,34.029,65.971,2879,1390
36047018400,36,047,Kings,018400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76118,43.637,0.0,49.375,4.257,2.915,22.86,70.754,29.246,2161,783
36047018501,36,047,Kings,018501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46029,15.644,48.639,6.691,38.948,6.207,16.405,11.982,88.018,4334,1786
36047018600,36,047,Kings,018600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83250,43.489,0.0,44.402,23.835,0.721,18.405,54.962,45.038,2081,655
36047018700,36,047,Kings,018700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122115,52.555,24.24,3.522,14.641,6.423,13.881,42.545,57.455,1448,550
36047018800,36,047,Kings,018800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50265,49.287,0.035,36.417,11.757,4.348,16.661,36.554,63.446,2875,1149
36047019000,36,047,Kings,019000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60645,26.362,0.293,46.958,25.849,8.185,17.811,18.915,81.085,4093,1512
36047019100,36,047,Kings,019100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160471,52.425,5.982,9.239,26.372,8.106,5.062,35.973,64.027,2825,1187
36047019200,36,047,Kings,019200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69327,46.3,0.097,29.628,21.971,8.271,10.533,28.229,71.771,3095,751
36047019300,36,047,Kings,019300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75986,44.242,26.816,16.572,11.701,0.887,15.032,50.485,49.515,5974,2476
36047019400,36,047,Kings,019400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56140,18.896,0.475,60.902,21.922,4.42,12.014,39.053,60.947,3371,1119
36047019500,36,047,Kings,019500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116479,43.469,34.162,1.904,14.913,5.738,18.905,63.158,36.842,3782,1710
36047019600,36,047,Kings,019600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82044,38.451,5.563,33.044,25.946,7.877,22.764,38.313,61.687,4494,1553
36047019700,36,047,Kings,019700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131875,55.468,23.352,4.073,14.243,10.911,11.429,56.384,43.616,4051,1864
36047019800,36,047,Kings,019800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76973,42.55,0.166,42.053,12.307,3.311,15.839,58.271,41.729,1812,671
36047019900,36,047,Kings,019900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131250,47.503,17.81,12.588,14.253,5.827,9.536,13.346,86.654,3964,2128
36047020000,36,047,Kings,020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97875,42.918,0.661,47.686,15.014,3.352,22.191,56.369,43.631,2118,683
36047020100,36,047,Kings,020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153250,51.173,27.051,6.654,6.63,7.888,10.307,28.717,71.283,4133,1957
36047020200,36,047,Kings,020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77434,51.86,3.32,31.425,16.829,10.876,17.23,68.72,31.28,1747,617
36047020300,36,047,Kings,020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171250,62.752,10.786,12.349,8.669,4.94,9.627,31.876,68.124,1984,869
36047020400,36,047,Kings,020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102368,61.574,0.855,27.309,4.789,1.368,23.318,84.524,15.476,1754,672
36047020500,36,047,Kings,020500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162596,69.113,8.046,13.156,7.905,7.199,9.034,45.449,54.551,3542,1549
36047020600,36,047,Kings,020600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70806,60.169,0.402,34.204,7.918,11.053,18.65,63.299,36.701,2488,782
36047020700,36,047,Kings,020700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184638,71.438,7.157,4.572,11.771,5.533,13.95,41.464,58.536,4681,2349
36047020800,36,047,Kings,020800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67114,43.281,0.0,53.278,6.121,6.049,13.908,48.43,51.57,2761,1115
36047021000,36,047,Kings,021000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72341,26.058,2.308,63.298,7.387,5.437,12.285,45.541,54.459,3899,1155
36047021100,36,047,Kings,021100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95236,24.664,44.642,5.63,22.557,6.684,5.594,12.988,87.012,2753,1101
36047021200,36,047,Kings,021200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61989,24.101,1.682,71.549,5.916,2.32,19.461,26.888,73.112,3448,1205
36047021300,36,047,Kings,021300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70109,20.113,63.626,1.171,10.721,2.793,18.716,8.588,91.412,4440,2026
36047021400,36,047,Kings,021400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69088,54.98,0.0,30.996,11.833,12.39,5.02,34.897,65.103,2510,533
36047021500,36,047,Kings,021500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112650,56.425,19.163,8.178,10.078,6.504,15.798,30.972,69.028,5735,2738
36047021600,36,047,Kings,021600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41250,79.183,1.499,3.678,10.736,14.06,11.226,22.338,77.662,3670,958
36047021700,36,047,Kings,021700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103269,39.313,32.845,7.276,17.155,5.609,14.123,13.91,86.09,3958,1862
36047021800,36,047,Kings,021800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68062,78.007,0.0,3.132,14.695,8.497,6.731,28.174,71.826,3001,827
36047021900,36,047,Kings,021900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130970,37.433,48.121,2.357,8.028,6.044,10.735,22.722,77.278,4285,1822
36047022000,36,047,Kings,022000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51198,80.887,0.181,4.67,7.692,16.253,4.869,16.921,83.079,5525,1247
36047022100,36,047,Kings,022100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78156,39.234,44.441,2.402,12.52,4.021,17.377,22.566,77.434,3706,1582
36047022200,36,047,Kings,022200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50731,75.902,0.0,1.85,13.396,14.637,11.382,19.141,80.859,4270,1071
36047022400,36,047,Kings,022400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53084,80.487,0.281,3.805,14.827,11.19,8.847,43.75,56.25,5335,1296
36047022600,36,047,Kings,022600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84194,52.799,0.0,14.736,30.093,9.448,6.493,45.52,54.48,2572,558
36047022700,36,047,Kings,022700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121250,36.294,28.588,5.559,24.362,4.565,5.559,18.355,81.645,4425,1994
36047022800,36,047,Kings,022800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65208,55.01,2.417,26.935,9.123,6.191,4.833,34.07,65.93,3683,860
36047022900,36,047,Kings,022900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129886,55.737,21.285,3.007,11.095,5.401,6.336,23.968,76.032,3425,1623
36047023000,36,047,Kings,023000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51250,74.115,0.982,3.786,15.981,17.802,7.899,26.648,73.352,4887,1062
36047023100,36,047,Kings,023100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162933,51.297,28.708,4.738,12.888,7.36,11.816,28.447,71.553,3546,1726
36047023200,36,047,Kings,023200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67750,89.079,0.015,8.048,0.978,13.312,7.235,29.132,70.868,6648,1325
36047023300,36,047,Kings,023300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75990,36.875,37.948,7.878,19.048,11.287,5.908,21.969,78.031,6804,2235
36047023400,36,047,Kings,023400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37450,87.657,0.0,0.198,7.395,20.475,12.469,14.632,85.368,5558,1401
36047023500,36,047,Kings,023500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84175,76.927,4.589,4.554,14.037,19.756,2.295,21.93,78.07,5578,1482
36047023600,36,047,Kings,023600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32500,90.575,0.0,0.907,1.043,28.806,6.483,5.237,94.763,5846,1432
36047023800,36,047,Kings,023800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50566,89.173,0.0,0.0,5.019,26.019,9.519,18.397,81.603,5200,1185
36047024000,36,047,Kings,024000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47750,86.138,2.214,0.094,7.313,17.558,8.436,24.159,75.841,6413,1486
36047024100,36,047,Kings,024100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135968,52.471,15.193,8.84,10.992,5.748,4.471,6.798,93.202,2975,1118
36047024200,36,047,Kings,024200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60091,85.03,0.958,6.51,5.188,13.648,15.202,48.006,51.994,3026,727
36047024300,36,047,Kings,024300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114142,22.837,50.628,11.023,12.419,5.791,20.558,34.522,65.478,4300,1935
36047024400,36,047,Kings,024400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67500,68.055,0.081,17.365,11.55,7.736,7.817,37.835,62.165,3697,970
36047024500,36,047,Kings,024500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91758,32.815,48.456,7.392,7.595,2.299,8.609,27.128,72.872,4437,2009
36047024600,36,047,Kings,024600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80398,47.177,1.376,35.626,14.961,10.118,11.121,53.648,46.352,3489,891
36047024700,36,047,Kings,024700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61250,34.534,27.371,14.006,12.725,2.121,8.643,8.263,91.737,2499,1295
36047024800,36,047,Kings,024800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75150,55.412,0.0,27.868,15.59,8.885,18.78,51.015,48.985,2476,788
36047024900,36,047,Kings,024900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88771,38.778,40.03,6.087,11.723,1.102,6.488,12.639,87.361,3992,1883
36047025000,36,047,Kings,025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48125,10.244,0.476,65.932,25.134,2.144,19.952,36.257,63.743,1679,513
36047025100,36,047,Kings,025100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52011,27.855,56.17,2.251,10.74,1.492,15.704,12.43,87.57,3687,1778
36047025200,36,047,Kings,025200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54172,40.19,3.012,38.663,18.238,6.499,12.915,22.642,77.358,4847,1749
36047025300,36,047,Kings,025300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77328,54.607,27.437,2.785,10.222,5.867,5.778,30.78,69.22,3375,1371
36047025400,36,047,Kings,025400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85819,32.32,0.0,46.223,24.098,8.255,14.171,37.16,62.84,2992,1141
36047025500,36,047,Kings,025500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26833,10.91,45.916,0.833,51.93,4.287,12.759,4.465,95.535,4922,2150
36047025600,36,047,Kings,025600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68269,36.48,0.0,56.872,6.744,5.748,16.089,29.402,70.598,3114,1170
36047025700,36,047,Kings,025700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95263,41.934,6.77,1.982,55.2,8.997,5.185,12.685,87.315,3279,946
36047025800,36,047,Kings,025800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65234,41.365,5.645,37.26,21.084,8.434,12.784,15.469,84.531,4482,1461
36047025901,36,047,Kings,025901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71964,44.383,33.703,3.745,20.481,6.565,4.022,11.6,88.4,2163,819
36047025902,36,047,Kings,025902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21953,5.289,59.956,0.0,45.804,5.012,8.973,3.293,96.707,3611,1488
36047026000,36,047,Kings,026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66120,28.934,2.471,41.905,26.268,4.356,16.482,42.912,57.088,3076,1051
36047026100,36,047,Kings,026100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86822,24.07,33.303,21.341,19.985,8.445,3.242,4.07,95.93,5459,2236
36047026200,36,047,Kings,026200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114625,27.532,4.608,60.244,7.54,8.53,10.967,57.436,42.564,2626,780
36047026300,36,047,Kings,026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82778,24.229,60.352,1.454,9.78,6.872,6.96,29.796,70.204,2270,980
36047026400,36,047,Kings,026400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70151,34.911,0.254,33.833,29.501,7.65,7.798,24.985,75.015,4732,1617
36047026500,36,047,Kings,026500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84179,26.351,46.0,6.294,18.16,3.819,9.2,24.349,75.651,4163,1881
36047026600,36,047,Kings,026600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52192,41.608,0.851,40.17,25.323,11.796,17.664,36.022,63.978,3408,1091
36047026700,36,047,Kings,026700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106063,33.797,46.608,3.797,13.241,3.975,17.468,25.634,74.366,3950,1892
36047026800,36,047,Kings,026800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87836,51.963,0.327,42.15,10.164,4.346,18.458,35.404,64.596,4280,1497
36047026900,36,047,Kings,026900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83426,29.577,44.238,1.697,24.424,6.21,11.044,28.537,71.463,3124,1244
36047027000,36,047,Kings,027000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57792,62.54,0.0,28.365,9.776,5.168,16.266,26.334,73.666,2496,881
36047027100,36,047,Kings,027100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98088,24.385,62.406,1.738,14.786,5.428,7.38,11.788,88.212,3740,1510
36047027200,36,047,Kings,027200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68250,47.934,4.057,27.673,30.503,7.914,17.105,35.44,64.56,3993,1408
36047027300,36,047,Kings,027300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111989,17.097,64.652,3.513,12.233,5.109,16.654,39.959,60.041,4071,1459
36047027400,36,047,Kings,027400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53949,49.953,0.0,36.626,3.83,5.635,25.008,39.739,60.261,3159,921
36047027500,36,047,Kings,027500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104537,17.122,68.433,2.093,10.013,4.092,14.218,42.532,57.468,5303,1848
36047027600,36,047,Kings,027600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61811,31.944,0.0,45.925,19.784,9.628,16.486,20.711,79.289,3791,1323
36047027700,36,047,Kings,027700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75724,13.763,70.168,0.256,11.9,4.681,7.825,14.603,85.397,4294,1623
36047027800,36,047,Kings,027800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67913,39.08,3.889,49.255,7.518,2.852,20.156,23.712,76.288,3086,1126
36047027900,36,047,Kings,027900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83438,29.584,46.744,2.547,19.587,6.657,7.306,37.285,62.715,4161,1687
36047028000,36,047,Kings,028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91250,41.874,6.94,36.655,23.843,3.677,16.607,56.979,43.021,1686,609
36047028100,36,047,Kings,028100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57019,17.197,48.253,2.709,35.179,10.346,8.343,5.127,94.873,5094,1814
36047028200,36,047,Kings,028200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54219,41.757,9.257,38.277,3.953,3.682,26.689,45.979,54.021,2960,1231
36047028300,36,047,Kings,028300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49986,18.131,45.632,1.977,32.65,1.122,12.225,11.202,88.798,4098,1589
36047028400,36,047,Kings,028400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61587,43.489,0.298,38.85,28.025,4.259,14.976,11.173,88.827,3686,1441
36047028501,36,047,Kings,028501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56667,30.679,25.527,13.817,28.337,0.0,7.26,0.0,100.0,427,236
36047028502,36,047,Kings,028502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,7.236,53.769,4.753,47.805,11.898,22.222,0.0,100.0,3303,1128
36047028600,36,047,Kings,028600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43329,35.37,7.6,28.157,9.921,9.882,15.548,7.026,92.974,5171,1779
36047028700,36,047,Kings,028700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79350,24.157,36.982,7.426,37.012,9.305,6.681,18.111,81.889,3353,1281
36047028800,36,047,Kings,028800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,27.955,0.0,43.722,28.218,8.028,17.505,26.007,73.993,3799,1192
36047028900,36,047,Kings,028900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66691,19.69,55.316,2.37,27.059,5.421,14.691,17.568,82.432,4261,1645
36047029000,36,047,Kings,029000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60701,64.284,0.182,25.144,10.148,2.757,27.204,20.929,79.071,3301,1486
36047029100,36,047,Kings,029100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82356,21.259,59.917,3.147,10.659,11.758,7.66,27.948,72.052,3368,1374
36047029200,36,047,Kings,029200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48750,37.256,5.06,34.895,20.202,3.373,17.841,26.569,73.431,2668,1020
36047029300,36,047,Kings,029300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51364,10.658,67.661,2.954,17.783,1.797,23.417,22.911,77.089,3284,1436
36047029400,36,047,Kings,029400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61188,44.144,13.112,21.419,19.365,3.92,27.951,28.095,71.905,2143,630
36047029500,36,047,Kings,029500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98603,26.677,56.195,1.321,13.239,3.815,10.322,37.323,62.677,4011,1905
36047029600,36,047,Kings,029600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76714,43.228,0.816,25.0,25.93,4.504,14.931,24.719,75.281,6128,2047
36047029700,36,047,Kings,029700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71382,21.542,69.968,0.634,3.098,3.074,13.93,40.239,59.761,4099,1757
36047029800,36,047,Kings,029800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60057,43.107,0.175,38.454,18.289,8.782,12.409,31.295,68.705,3997,1112
36047029900,36,047,Kings,029900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45395,25.252,58.196,0.0,13.814,5.316,14.942,28.496,71.504,2483,944
36047030000,36,047,Kings,030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75179,26.765,4.927,47.252,12.411,5.779,15.443,36.907,63.093,4222,1306
36047030100,36,047,Kings,030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95441,18.353,71.213,0.503,11.785,8.737,8.171,32.847,67.153,3182,1096
36047030200,36,047,Kings,030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72300,30.033,0.769,62.042,5.053,2.36,17.876,46.603,53.397,3899,1354
36047030300,36,047,Kings,030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45197,7.063,76.705,0.626,11.013,7.898,14.91,11.512,88.488,5748,2163
36047030400,36,047,Kings,030400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,37.666,2.829,40.826,19.852,7.314,28.16,31.409,68.591,3924,1490
36047030500,36,047,Kings,030500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124792,38.421,34.828,3.927,24.815,7.854,9.302,9.497,90.503,7181,3201
36047030600,36,047,Kings,030600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70417,47.363,0.614,44.496,14.03,3.84,20.174,63.664,36.336,1953,666
36047030700,36,047,Kings,030700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51134,12.479,71.602,4.352,10.105,4.018,13.133,16.314,83.686,6571,3120
36047030800,36,047,Kings,030800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77500,37.723,0.0,53.039,7.271,5.006,24.195,73.645,26.355,1678,664
36047030900,36,047,Kings,030900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76278,7.07,74.009,2.125,20.597,8.909,7.152,21.218,78.782,2447,952
36047031100,36,047,Kings,031100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90250,20.212,57.215,10.357,7.082,5.754,5.96,22.537,77.463,3389,1269
36047031300,36,047,Kings,031300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102782,21.031,61.551,2.255,5.775,2.37,18.431,15.941,84.059,4346,2227
36047031401,36,047,Kings,031401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87411,53.706,0.709,28.777,16.484,2.531,23.815,48.09,51.91,4938,1859
36047031402,36,047,Kings,031402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36047031500,36,047,Kings,031500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96461,38.61,45.386,7.516,9.463,3.914,7.944,10.475,89.525,5136,2444
36047031701,36,047,Kings,031701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94335,23.735,62.434,5.036,6.819,3.518,11.711,19.589,80.411,4150,1654
36047031702,36,047,Kings,031702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112113,35.257,45.855,4.46,12.644,5.194,9.916,27.278,72.722,3812,1635
36047031900,36,047,Kings,031900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98201,46.454,44.964,3.069,6.019,5.87,17.193,30.421,69.579,3356,1259
36047032100,36,047,Kings,032100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67292,17.062,47.957,2.588,29.202,1.304,15.214,7.42,92.58,5140,2345
36047032300,36,047,Kings,032300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84015,23.538,61.284,0.542,15.235,1.655,19.287,21.214,78.786,3505,1598
36047032500,36,047,Kings,032500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92274,18.623,69.737,0.859,4.903,8.106,15.948,3.606,96.394,6057,2607
36047032600,36,047,Kings,032600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48238,14.963,43.728,16.411,28.785,6.772,7.11,21.58,78.42,10085,2975
